ID	County	State	X2020.05.05	X2020.05.04	X2020.05.03	X2020.05.02	X2020.05.01	X2020.04.30	X2020.04.29	X2020.04.28	X2020.04.27	X2020.04.26	X2020.04.25	X2020.04.24	X2020.04.23	X2020.04.22	X2020.04.21	X2020.04.20	X2020.04.19	X2020.04.18	X2020.04.17	X2020.04.16	X2020.04.15	X2020.04.14	X2020.04.13	X2020.04.12	X2020.04.11
17119	Madison	Illinois	27	26	24	22	22	21	19	18	17	16	16	15	13	13	10	8	8	5	5	3	2	2	2	2	2
17121	Marion	Illinois	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17123	Marshall	Illinois	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17125	Mason	Illinois	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17127	Massac	Illinois	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17129	Menard	Illinois	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17131	Mercer	Illinois	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17133	Monroe	Illinois	11	11	11	10	10	10	10	10	10	10	10	8	8	8	7	7	7	7	6	5	4	3	1	1	1
17135	Montgomery	Illinois	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17137	Morgan	Illinois	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17139	Moultrie	Illinois	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17141	Ogle	Illinois	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17143	Peoria	Illinois	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1
17145	Perry	Illinois	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17147	Piatt	Illinois	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17149	Pike	Illinois	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17151	Pope	Illinois	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17153	Pulaski	Illinois	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17155	Putnam	Illinois	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17157	Randolph	Illinois	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0
17159	Richland	Illinois	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17161	RockIsland	Illinois	12	9	9	9	9	9	9	9	8	7	6	6	6	6	5	4	4	4	4	4	4	3	3	3	3
17163	St.Clair	Illinois	41	34	33	33	31	30	29	25	24	24	24	19	19	19	18	18	18	17	17	14	10	8	8	8	7
17165	Saline	Illinois	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17167	Sangamon	Illinois	14	13	13	12	12	9	9	8	8	6	6	6	5	5	5	5	5	5	4	4	3	3	3	3	3
17169	Schuyler	Illinois	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17171	Scott	Illinois	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17173	Shelby	Illinois	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17175	Stark	Illinois	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17177	Stephenson	Illinois	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17179	Tazewell	Illinois	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2
17181	Union	Illinois	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17183	Vermilion	Illinois	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17185	Wabash	Illinois	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17187	Warren	Illinois	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17189	Washington	Illinois	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17191	Wayne	Illinois	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17193	White	Illinois	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17195	Whiteside	Illinois	6	6	6	6	6	6	5	5	5	5	5	4	3	3	3	3	3	3	3	3	3	3	1	1	1
17197	Will	Illinois	178	169	165	164	158	151	148	145	136	133	131	125	119	110	105	102	101	97	92	88	81	77	63	60	56
17199	Williamson	Illinois	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17201	Winnebago	Illinois	22	21	19	18	14	14	14	14	14	14	14	12	12	11	11	9	9	9	8	8	8	7	4	4	4
17203	Woodford	Illinois	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
18001	Adams	Indiana	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
18003	Allen	Indiana	55	54	54	52	51	50	43	37	33	27	26	24	23	22	22	19	19	16	16	16	15	13	11	10	10
18005	Bartholomew	Indiana	17	14	14	14	12	12	12	11	10	10	10	8	8	7	7	6	6	6	6	5	4	4	4	4	4
18007	Benton	Indiana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18009	Blackford	Indiana	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0
18011	Boone	Indiana	26	24	23	23	23	20	20	20	20	20	19	19	19	18	17	8	8	8	7	5	4	3	2	2	2
18013	Brown	Indiana	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18015	Carroll	Indiana	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0
18017	Cass	Indiana	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18019	Clark	Indiana	21	16	16	16	16	14	13	13	13	13	13	11	11	11	11	11	11	11	10	9	9	8	8	8	8
18021	Clay	Indiana	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
18023	Clinton	Indiana	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18025	Crawford	Indiana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18027	Daviess	Indiana	15	15	14	14	13	11	11	11	9	9	9	8	7	6	5	3	3	2	1	1	1	1	1	1	1
18029	Dearborn	Indiana	11	10	9	8	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	4	4	4	3	3	3
18031	Decatur	Indiana	28	28	28	28	28	28	27	27	27	27	26	24	22	21	20	18	18	17	17	14	13	10	10	10	10
18033	DeKalb	Indiana	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0
18035	Delaware	Indiana	15	15	15	15	15	15	13	13	13	11	11	11	10	9	9	7	6	5	5	5	4	3	2	2	2
18037	Dubois	Indiana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18039	Elkhart	Indiana	13	13	12	9	9	7	7	7	5	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3
18041	Fayette	Indiana	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3
18043	Floyd	Indiana	27	18	17	17	16	16	16	13	12	12	11	10	9	9	7	7	7	7	6	5	5	5	4	4	4
18045	Fountain	Indiana	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1
18047	Franklin	Indiana	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
18049	Fulton	Indiana	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18051	Gibson	Indiana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18053	Grant	Indiana	12	12	12	12	10	10	9	8	7	6	6	6	5	4	4	3	3	2	2	2	2	2	2	2	2
18055	Greene	Indiana	7	6	6	6	6	6	6	6	5	5	4	4	4	4	4	4	3	3	3	2	2	1	1	1	1
18057	Hamilton	Indiana	74	72	69	68	67	62	60	58	52	51	50	44	42	41	39	35	35	35	31	29	27	27	24	23	22
18059	Hancock	Indiana	12	11	11	10	9	9	9	9	9	7	7	7	7	7	7	7	7	6	6	6	6	6	6	6	6
18061	Harrison	Indiana	9	8	8	8	8	8	7	5	5	5	4	4	4	3	2	2	2	2	2	2	2	2	2	2	2
18063	Hendricks	Indiana	44	41	41	41	40	34	33	31	29	29	26	26	25	20	18	17	17	17	17	15	12	11	10	10	9
18065	Henry	Indiana	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0
18067	Howard	Indiana	9	9	9	9	7	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4
18069	Huntington	Indiana	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1
18071	Jackson	Indiana	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18073	Jasper	Indiana	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18075	Jay	Indiana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18077	Jefferson	Indiana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18079	Jennings	Indiana	3	3	3	3	2	2	2	2	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0
18081	Johnson	Indiana	75	72	72	69	67	62	62	58	51	51	50	48	43	40	39	33	32	31	30	30	25	21	20	20	19
18083	Knox	Indiana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18085	Kosciusko	Indiana	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18087	LaGrange	Indiana	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18089	Lake	Indiana	103	97	95	95	92	83	81	77	70	69	67	63	61	57	54	47	45	43	42	41	33	31	26	25	25
18091	LaPorte	Indiana	8	8	8	7	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	3	3	3	3
18093	Lawrence	Indiana	14	14	13	13	13	13	13	11	11	11	9	9	9	9	9	9	9	9	9	9	9	7	7	7	7
18095	Madison	Indiana	55	53	52	52	49	48	48	46	45	45	43	41	38	34	34	32	32	30	28	24	24	16	15	14	13
18097	Marion	Indiana	374	363	360	357	339	328	305	282	267	259	255	238	228	214	206	192	192	190	182	164	155	141	123	123	118
18099	Marshall	Indiana	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
18101	Martin	Indiana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18103	Miami	Indiana	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18105	Monroe	Indiana	8	8	8	8	8	8	8	7	7	7	6	6	6	5	5	4	4	4	3	2	2	1	1	1	0
18107	Montgomery	Indiana	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18109	Morgan	Indiana	7	7	6	5	5	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
18111	Newton	Indiana	8	8	8	8	6	5	5	5	5	5	5	5	5	4	4	4	4	4	4	3	2	1	1	1	1
18113	Noble	Indiana	14	14	14	14	12	12	11	9	7	7	5	4	4	4	4	4	3	2	1	1	1	1	1	1	1
18115	Ohio	Indiana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18117	Orange	Indiana	13	12	10	10	9	9	9	8	8	6	6	5	4	4	4	4	4	4	4	4	3	3	3	3	3
18119	Owen	Indiana	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18121	Parke	Indiana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18123	Perry	Indiana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18125	Pike	Indiana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18127	Porter	Indiana	7	7	7	7	7	7	6	5	5	5	5	5	5	5	5	3	3	3	2	2	2	2	2	2	1
18129	Posey	Indiana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18131	Pulaski	Indiana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18133	Putnam	Indiana	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	2
18135	Randolph	Indiana	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1
18137	Ripley	Indiana	6	6	6	6	5	5	5	5	5	5	5	5	5	3	3	3	3	3	3	3	3	3	3	3	3
18139	Rush	Indiana	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18141	St.Joseph	Indiana	21	20	20	20	19	17	17	16	15	14	11	11	10	10	9	9	8	8	7	7	5	4	3	3	3
18143	Scott	Indiana	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
18145	Shelby	Indiana	14	13	12	12	12	12	12	10	8	6	6	6	6	6	6	4	4	4	4	4	3	3	3	2	2
18147	Spencer	Indiana	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18149	Starke	Indiana	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
18151	Steuben	Indiana	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18153	Sullivan	Indiana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18155	Switzerland	Indiana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18157	Tippecanoe	Indiana	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1
18159	Tipton	Indiana	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0
18161	Union	Indiana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18163	Vanderburgh	Indiana	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18165	Vermillion	Indiana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18167	Vigo	Indiana	6	6	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	4	3	3	3	3	3	2	2
18169	Wabash	Indiana	2	2	2	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
18171	Warren	Indiana	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18173	Warrick	Indiana	18	16	16	16	15	14	14	14	13	12	12	11	9	8	5	4	4	4	4	4	3	2	2	2	2
18175	Washington	Indiana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18177	Wayne	Indiana	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	1	1	1	1	1	1
18179	Wells	Indiana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18181	White	Indiana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18183	Whitley	Indiana	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19001	Adair	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19003	Adams	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19005	Allamakee	Iowa	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	1	1	1	1
19007	Appanoose	Iowa	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1
19009	Audubon	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19011	Benton	Iowa	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19013	BlackHawk	Iowa	18	15	15	13	13	13	13	12	11	9	8	7	4	2	2	2	1	1	1	0	0	0	0	0	0
19015	Boone	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19017	Bremer	Iowa	5	5	5	4	4	3	3	3	3	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0
19019	Buchanan	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19021	BuenaVista	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19023	Butler	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19025	Calhoun	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19027	Carroll	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19029	Cass	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19031	Cedar	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19033	CerroGordo	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19035	Cherokee	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19037	Chickasaw	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19039	Clarke	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19041	Clay	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19043	Clayton	Iowa	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0
19045	Clinton	Iowa	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19047	Crawford	Iowa	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19049	Dallas	Iowa	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19051	Davis	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19053	Decatur	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19055	Delaware	Iowa	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19057	DesMoines	Iowa	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19059	Dickinson	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19061	Dubuque	Iowa	5	5	5	4	4	4	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19063	Emmet	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19065	Fayette	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19067	Floyd	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19069	Franklin	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19071	Fremont	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19073	Greene	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19075	Grundy	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19077	Guthrie	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19079	Hamilton	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19081	Hancock	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19083	Hardin	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19085	Harrison	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19087	Henry	Iowa	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19089	Howard	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19091	Humboldt	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19093	Ida	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19095	Iowa	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19097	Jackson	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19099	Jasper	Iowa	3	2	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19101	Jefferson	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19103	Johnson	Iowa	6	6	6	6	6	6	6	6	6	6	4	3	3	3	3	3	3	3	3	3	3	2	2	2	2
19105	Jones	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19107	Keokuk	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19109	Kossuth	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19111	Lee	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19113	Linn	Iowa	53	47	47	47	45	43	40	36	34	34	33	32	29	29	27	27	25	25	22	22	21	19	19	18	12
19115	Louisa	Iowa	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	0	0	0	0	0
19117	Lucas	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19119	Lyon	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19121	Madison	Iowa	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19123	Mahaska	Iowa	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
19125	Marion	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19127	Marshall	Iowa	2	2	2	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19129	Mills	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19131	Mitchell	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19133	Monona	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19135	Monroe	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19137	Montgomery	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19139	Muscatine	Iowa	16	16	16	16	16	14	9	8	7	7	7	7	7	6	4	4	4	3	2	2	2	2	2	1	1
19141	obrien	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19143	Osceola	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19145	Page	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19147	PaloAlto	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19149	Plymouth	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19151	Pocahontas	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19153	Polk	Iowa	42	40	40	38	37	35	32	31	27	24	24	22	20	16	15	13	13	13	10	10	7	5	5	5	5
19155	Pottawattamie	Iowa	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
19157	Poweshiek	Iowa	5	5	4	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19159	Ringgold	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19161	Sac	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19163	Scott	Iowa	7	7	7	7	7	6	5	5	5	5	5	4	3	3	3	3	3	3	3	2	2	1	1	1	1
19165	Shelby	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19167	Sioux	Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
